Sample,X,Y,Z
836,0.000,-0.020,0.949
837,-0.004,-0.020,0.949
838,0.004,-0.016,0.941
839,0.004,-0.016,0.945
840,-0.008,-0.004,0.930
841,-0.004,-0.020,0.934
842,0.008,-0.016,0.930
843,0.004,-0.023,0.953
844,-0.004,-0.020,0.938
845,0.000,-0.016,0.953
846,0.008,-0.016,0.949
847,0.016,-0.012,0.949
848,0.008,-0.016,0.957
849,0.000,-0.012,0.961
850,0.008,-0.016,0.965
851,0.012,-0.020,0.957
852,0.012,-0.027,0.977
853,0.008,-0.020,0.973
854,0.004,-0.023,0.969
855,0.016,-0.031,0.973
856,0.012,-0.031,0.980
857,0.012,-0.027,0.965
858,0.008,-0.039,0.977
859,0.000,-0.035,0.980
860,-0.004,-0.031,0.969
861,0.000,-0.027,0.984
862,0.008,-0.023,0.980
863,0.000,-0.012,0.973
864,-0.008,-0.016,0.969
865,0.004,-0.012,0.957
866,0.004,-0.016,0.965
867,0.000,-0.020,0.953
868,0.000,-0.020,0.953
869,0.004,-0.020,0.945
870,0.008,-0.020,0.945
871,0.004,-0.031,0.945
872,0.004,-0.023,0.945
873,0.004,-0.023,0.945
874,0.004,-0.020,0.949
875,0.000,-0.020,0.945
876,0.004,-0.012,0.938
877,0.004,-0.012,0.945
878,0.008,-0.012,0.957
879,0.012,-0.020,0.953
880,0.016,-0.035,0.930
881,0.008,-0.020,0.965
882,0.004,-0.020,0.957
883,0.012,-0.023,0.965
884,0.031,-0.035,0.969
885,0.004,-0.027,0.969
886,0.008,-0.031,0.973
887,0.008,-0.035,0.977
888,0.008,-0.039,0.977
889,0.008,-0.035,0.969
890,0.008,-0.035,0.973
891,0.004,-0.027,0.980
892,0.008,-0.027,0.973
893,0.004,-0.027,0.965
894,0.004,-0.031,0.969
895,0.004,-0.020,0.961
896,0.008,-0.027,0.969
897,0.000,-0.027,0.957
898,0.008,-0.023,0.953
899,0.004,-0.020,0.953
900,-0.012,-0.035,0.980
901,0.000,-0.023,0.945
902,-0.004,-0.016,0.949
903,-0.004,-0.020,0.953
904,-0.004,-0.012,0.949
905,0.000,-0.012,0.957
906,0.000,-0.016,0.945
907,0.004,-0.004,0.949
908,-0.004,-0.008,0.941
909,-0.004,-0.012,0.945
910,0.000,-0.020,0.945
911,-0.008,-0.016,0.957
912,-0.004,-0.012,0.961
913,0.004,-0.027,0.961
914,0.004,-0.027,0.953
915,0.000,-0.023,0.973
916,0.000,-0.031,0.969
917,0.000,-0.031,0.973
918,0.004,-0.031,0.969
919,0.000,-0.027,0.977
920,0.008,-0.027,0.949
