Sample,X,Y,Z
812,0.000,-0.004,0.977
813,0.020,-0.008,0.984
814,0.027,-0.004,0.984
815,0.008,-0.004,0.988
816,-0.004,0.000,0.992
817,0.008,-0.004,0.984
818,0.020,-0.004,0.988
819,0.004,0.000,0.988
820,-0.023,-0.043,0.992
821,-0.004,0.000,0.996
822,0.004,0.004,0.992
823,0.000,0.000,0.984
824,0.004,-0.004,0.984
825,-0.004,-0.004,0.988
826,0.008,-0.008,0.980
827,0.008,-0.008,0.977
828,0.004,-0.004,0.988
829,-0.004,0.000,0.965
830,0.000,0.004,0.980
831,0.004,0.008,0.980
832,-0.008,0.004,0.973
833,-0.008,0.008,0.965
834,0.000,0.008,0.980
835,-0.004,0.000,0.973
836,0.008,-0.008,0.969
837,0.000,-0.004,0.980
838,-0.004,-0.004,0.973
839,-0.004,-0.008,0.977
840,0.012,-0.020,0.969
841,-0.008,0.004,0.980
842,-0.004,-0.008,0.980
843,-0.008,-0.008,0.984
844,-0.004,-0.012,0.977
845,-0.012,-0.008,0.977
846,-0.023,0.004,0.984
847,-0.016,0.000,0.980
848,0.000,0.000,0.977
849,-0.012,0.000,0.977
850,-0.012,0.000,0.988
851,-0.012,0.000,0.988
852,-0.004,-0.008,0.988
853,-0.004,-0.012,0.988
854,-0.020,-0.004,0.980
855,-0.012,-0.008,1.000
856,0.000,-0.012,0.984
857,-0.008,-0.004,0.984
858,-0.012,0.000,0.988
859,-0.012,-0.004,0.992
860,-0.008,0.012,1.047
861,-0.004,-0.004,0.980
862,0.000,-0.016,0.988
863,-0.012,-0.012,0.980
864,-0.008,-0.004,0.977
865,0.008,-0.008,0.980
866,0.012,-0.012,0.973
867,-0.004,-0.004,0.977
868,0.000,-0.004,0.973
869,-0.004,0.000,0.977
870,0.016,-0.004,0.977
871,0.004,0.000,0.961
872,-0.004,-0.004,0.980
873,-0.004,0.004,0.977
874,0.004,0.008,0.980
875,0.004,-0.004,0.969
876,-0.004,0.000,0.977
877,-0.004,-0.004,0.988
878,-0.008,-0.004,0.988
879,0.004,-0.008,0.980
880,0.004,-0.035,0.973
881,0.000,-0.004,0.980
882,-0.008,-0.008,0.992
883,-0.004,0.000,0.984
884,-0.004,0.000,0.980
885,-0.008,0.004,0.980
886,-0.004,0.012,0.980
887,-0.008,0.004,0.988
888,-0.004,-0.004,0.973
889,-0.004,-0.008,0.984
890,-0.004,-0.016,0.977
891,0.004,-0.008,0.984
892,0.004,-0.012,0.977
893,0.000,-0.012,0.984
894,0.004,0.000,0.977
895,0.004,0.000,0.977
896,0.012,-0.004,0.988
897,0.012,0.000,0.980
898,0.004,0.000,0.977
899,0.008,0.008,0.973
900,0.027,0.012,0.992
901,0.012,0.016,0.977
902,0.008,0.004,0.965
903,0.004,0.008,0.977
904,0.008,0.004,0.973
905,0.027,0.000,0.980
906,0.027,-0.004,0.973
907,0.008,-0.008,0.973
908,0.004,0.000,0.984
909,0.012,0.004,0.973
910,0.016,0.000,0.984
911,0.012,-0.004,0.980
912,0.000,-0.004,0.988
913,0.000,0.004,0.988
914,0.004,-0.004,0.988
915,0.008,-0.004,0.984
916,0.000,-0.004,0.992
917,-0.004,-0.004,0.980
918,0.000,-0.008,0.977
919,0.008,0.000,0.984
920,0.016,0.020,0.996
921,-0.004,0.004,1.000
922,-0.004,0.004,0.988
923,0.000,0.004,0.980
924,0.000,-0.004,0.988
925,0.000,-0.008,0.984
926,-0.012,0.000,0.977
927,-0.008,-0.004,0.988
928,-0.004,0.000,0.977
929,0.004,-0.004,0.973
