Sample,X,Y,Z
711,0.027,-0.016,1.008
712,0.012,-0.004,1.004
713,0.000,-0.004,0.988
714,-0.016,-0.004,0.984
715,0.000,0.004,0.977
716,0.004,0.004,0.969
717,0.004,-0.004,0.961
718,-0.008,0.000,0.961
719,-0.004,-0.004,0.941
720,-0.004,-0.004,0.949
721,0.020,-0.004,0.945
722,0.004,-0.004,0.957
723,0.008,-0.004,0.926
724,0.008,-0.008,0.949
725,0.004,-0.004,0.957
726,0.004,-0.004,0.969
727,-0.004,-0.008,0.984
728,-0.008,-0.008,0.973
729,-0.012,-0.008,0.980
730,-0.012,-0.008,0.977
731,0.004,-0.008,0.984
732,0.000,-0.020,0.980
733,0.004,-0.008,0.980
734,-0.008,0.000,0.977
735,-0.020,-0.004,0.984
736,-0.008,-0.008,0.988
737,0.012,-0.016,0.973
738,0.008,-0.020,0.984
739,0.000,-0.012,0.988
740,-0.016,-0.020,0.996
741,-0.016,-0.023,1.004
742,-0.008,-0.020,1.000
743,0.004,-0.031,0.984
744,-0.004,-0.016,1.012
745,-0.004,-0.008,1.012
746,-0.008,-0.016,1.012
747,-0.004,-0.012,1.012
748,0.004,-0.008,0.996
749,0.008,-0.012,0.988
750,0.000,-0.004,0.988
751,-0.008,-0.004,0.977
752,-0.004,-0.004,0.969
753,0.004,0.000,0.957
754,0.000,0.000,0.945
755,-0.004,0.004,0.953
756,-0.023,-0.004,0.945
757,-0.016,0.000,0.941
758,-0.004,0.008,0.938
759,0.008,0.000,0.941
760,-0.004,0.004,0.957
761,-0.004,0.008,0.965
762,0.012,0.000,0.977
763,0.012,-0.020,0.961
764,0.000,-0.004,0.992
765,-0.004,-0.004,0.984
766,0.000,0.000,0.992
767,-0.004,0.008,0.992
768,-0.004,0.000,0.996
769,-0.004,0.000,1.004
770,-0.008,0.000,1.004
771,0.000,-0.004,0.996
772,0.008,-0.008,0.988
773,0.008,-0.004,0.992
774,-0.008,0.000,1.008
775,-0.004,0.000,0.996
776,0.008,-0.004,0.980
777,0.023,-0.004,0.992
778,0.004,-0.004,0.996
779,-0.027,0.000,0.988
780,-0.016,0.004,1.000
781,0.000,0.004,0.996
782,0.016,-0.004,0.973
783,0.020,-0.039,0.957
784,-0.008,0.004,0.984
785,-0.008,0.004,0.984
786,0.012,-0.004,0.980
787,0.016,0.004,0.973
788,0.012,0.000,0.980
789,0.000,0.008,0.965
790,0.000,0.008,0.965
791,0.004,0.004,0.949
792,0.008,0.004,0.941
793,0.000,0.004,0.949
794,-0.004,0.004,0.961
795,0.004,0.004,0.945
796,0.008,0.004,0.953
797,0.000,0.008,0.953
798,-0.004,0.016,0.973
799,0.000,0.008,0.977
800,0.012,0.008,0.977
801,0.008,0.000,0.992
802,-0.004,-0.004,1.000
803,-0.016,-0.023,1.012
804,0.012,-0.008,0.988
805,0.008,-0.027,0.996
806,0.000,-0.012,1.012
807,0.004,-0.020,1.016
808,0.004,-0.016,1.000
809,0.004,-0.008,1.000
810,0.004,-0.016,0.988
811,0.012,-0.008,0.984
812,0.004,-0.008,0.988
813,0.004,-0.008,0.980
814,0.012,0.000,0.988
815,0.012,0.000,0.980
816,0.016,-0.004,0.965
817,0.004,-0.004,0.961
818,0.000,-0.004,0.973
819,-0.004,-0.008,0.973
820,0.004,0.000,0.965
821,0.000,0.000,0.965
822,-0.004,0.000,0.969
823,-0.016,0.008,1.000
824,-0.004,0.012,0.961
825,0.016,0.000,0.965
826,0.012,-0.004,0.965
827,0.004,0.004,0.965
828,-0.004,0.004,0.973
829,0.004,0.008,0.973
830,0.008,0.000,0.969
831,0.008,0.004,0.977
832,-0.004,-0.004,0.973
833,-0.012,-0.004,0.973
834,-0.004,-0.008,0.984
835,0.000,-0.004,0.980
836,0.000,-0.004,0.988
837,0.000,-0.008,0.988
838,0.000,-0.016,0.996
839,0.016,-0.012,1.004
840,0.016,-0.012,1.008
841,-0.004,-0.008,1.000
842,-0.008,-0.008,1.012
843,-0.008,-0.062,1.020
844,0.000,-0.012,0.992
845,0.004,-0.004,1.004
846,-0.012,-0.008,0.996
847,-0.004,0.000,0.992
848,-0.004,0.000,0.988
849,0.008,-0.004,0.973
850,-0.004,-0.004,0.969
851,-0.004,-0.004,0.977
852,-0.008,-0.008,0.969
853,0.000,-0.004,0.961
854,0.004,-0.004,0.965
855,0.000,0.000,0.961
856,-0.008,0.004,0.953
857,-0.016,0.000,0.965
858,-0.004,0.000,0.965
859,0.000,0.008,0.965
860,0.000,0.004,0.973
861,-0.004,0.004,0.977
862,-0.008,0.004,0.980
863,0.004,-0.023,0.938
864,0.000,-0.008,0.984
865,0.000,0.000,0.980
866,-0.004,-0.004,0.977
867,-0.004,-0.004,0.980
868,-0.004,-0.016,0.980
869,-0.004,-0.004,0.980
870,-0.004,-0.004,0.984
871,-0.004,-0.004,0.988
872,0.004,-0.008,0.992
873,0.000,-0.012,0.984
874,-0.008,-0.008,0.996
875,0.000,-0.004,0.996
876,-0.004,-0.008,0.996
877,0.004,-0.008,1.000
878,0.004,-0.008,0.992
879,-0.012,-0.004,0.996
880,0.004,-0.004,0.996
881,0.004,-0.004,0.988
882,0.000,0.008,0.988
883,-0.012,0.031,1.059
884,0.000,-0.012,1.004
885,0.004,0.000,0.977
886,0.004,0.000,0.973
887,0.000,0.004,0.973
888,0.000,0.000,0.965
889,0.008,-0.004,0.953
890,-0.008,-0.004,0.957
891,-0.004,0.000,0.957
892,0.004,-0.004,0.969
893,0.008,0.004,0.961
894,0.008,-0.004,0.961
895,0.000,0.000,0.965
896,-0.004,0.000,0.965
897,0.000,-0.004,0.973
898,0.000,0.000,0.973
899,0.000,0.000,0.977
900,0.000,0.000,0.984
901,0.004,0.000,0.984
902,0.000,-0.004,0.984
903,0.012,-0.023,0.918
904,0.012,0.000,0.988
905,0.008,-0.004,0.996
906,0.000,0.000,0.988
907,0.000,0.004,0.992
908,0.012,-0.008,1.000
909,0.012,-0.004,1.004
910,0.000,0.000,0.992
