Sample,X,Y,Z
789,0.488,-0.199,1.059
790,0.223,-0.039,0.949
791,-0.312,0.113,1.055
792,-0.352,0.125,0.875
793,0.031,0.027,1.055
794,0.285,-0.090,0.965
795,0.262,-0.141,0.980
796,-0.227,0.098,1.000
797,-0.242,-0.023,0.988
798,-0.047,0.133,0.930
799,0.191,0.051,1.070
800,0.059,-0.133,0.992
801,-0.168,-0.043,0.934
802,-0.234,-0.055,0.988
803,-0.258,0.043,0.941
804,0.090,-0.148,1.129
805,0.055,-0.094,0.918
806,-0.055,-0.238,0.961
807,-0.117,-0.078,0.953
808,-0.133,-0.078,1.070
809,0.066,-0.059,0.992
810,0.094,-0.078,0.934
811,-0.027,-0.160,0.949
812,-0.156,-0.031,1.035
813,-0.141,-0.043,0.891
814,0.004,0.023,1.035
815,0.027,-0.043,0.977
816,0.098,-0.113,0.938
817,-0.102,0.051,0.922
818,-0.129,0.012,1.016
819,-0.324,0.023,0.996
820,-0.066,-0.148,0.906
821,0.070,-0.258,0.902
822,-0.074,-0.070,0.887
823,-0.105,0.035,1.023
824,-0.117,0.098,1.016
825,-0.176,-0.047,1.035
826,-0.102,-0.156,0.887
827,0.078,-0.285,0.961
828,-0.156,0.062,1.016
829,-0.152,0.105,1.055
830,-0.168,0.078,0.969
831,-0.348,-0.137,1.055
832,0.074,-0.297,0.973
833,-0.047,-0.379,1.000
834,-0.082,-0.105,0.930
835,-0.121,0.051,1.113
836,-0.344,-0.043,1.066
837,0.043,-0.125,0.941
838,0.090,-0.484,0.953
839,0.066,-0.332,0.898
840,-0.199,-0.102,1.074
841,-0.320,0.039,0.953
842,-0.293,0.047,1.109
843,0.059,-0.266,0.859
844,0.113,-0.352,0.922
845,-0.051,-0.055,0.992
846,-0.320,-0.031,0.984
847,-0.371,0.000,0.996
848,-0.078,-0.148,0.914
849,0.059,-0.297,0.906
850,-0.117,-0.070,0.996
851,-0.297,-0.098,1.035
852,-0.211,0.004,0.902
853,-0.164,-0.066,1.086
854,0.016,-0.215,0.902
855,0.004,-0.133,0.961
856,-0.371,-0.020,0.953
857,-0.277,0.074,1.000
858,-0.086,-0.121,0.996
859,0.035,-0.129,0.949
860,0.070,-0.223,1.000
861,-0.066,-0.055,0.887
862,-0.316,-0.020,1.059
863,-0.176,-0.098,0.980
864,0.027,-0.344,0.922
865,0.164,-0.324,0.953
866,0.051,-0.098,0.980
867,-0.164,-0.008,1.020
868,-0.348,0.160,1.062
869,-0.152,-0.199,1.035
870,0.035,-0.383,0.875
871,0.008,-0.312,1.000
872,-0.227,-0.078,0.984
873,-0.406,0.113,1.035
874,-0.391,-0.059,1.035
875,-0.137,-0.316,0.914
876,0.082,-0.473,0.910
877,-0.156,-0.234,1.027
878,-0.391,-0.129,1.051
879,-0.477,-0.016,0.957
880,-0.234,-0.234,0.992
881,0.141,-0.270,0.852
882,0.047,-0.230,0.980
883,-0.180,0.000,1.039
884,-0.332,0.016,1.027
885,-0.207,-0.176,0.898
886,0.137,-0.195,0.887
887,0.223,-0.121,1.027
888,-0.027,-0.051,0.988
889,-0.242,0.117,1.008
890,-0.188,-0.078,0.949
891,-0.098,-0.207,0.934
892,0.141,-0.273,1.027
893,-0.062,-0.195,0.863
894,-0.062,-0.195,0.863
895,-0.207,0.074,1.027
896,-0.227,0.094,1.066
897,-0.273,0.023,0.988
898,-0.059,-0.199,0.973
899,-0.074,-0.301,0.934
900,-0.184,-0.148,0.992
901,-0.199,-0.016,1.090
902,-0.168,0.039,0.992
903,-0.156,-0.039,1.070
904,-0.066,-0.172,0.938
905,-0.168,-0.293,1.004
906,-0.355,-0.262,1.047
907,-0.121,-0.246,0.957
908,-0.066,-0.227,0.965
909,0.062,-0.008,0.977
910,-0.105,-0.090,1.090
911,-0.266,-0.113,1.020
912,-0.270,-0.371,0.930
913,-0.020,-0.430,0.891
914,0.168,-0.258,0.926
915,-0.078,0.004,0.969
916,-0.227,0.129,0.980
917,-0.207,0.086,1.039
918,-0.098,-0.289,0.938
919,0.078,-0.340,0.836
920,-0.102,-0.164,0.902
921,-0.281,0.008,1.035
922,-0.203,0.180,0.953
923,-0.055,0.004,0.922
924,-0.055,-0.012,0.969
925,-0.090,-0.234,1.047
926,-0.137,-0.184,0.887
927,-0.191,-0.137,0.922
928,-0.195,0.059,1.027
929,-0.070,0.082,1.043
930,-0.094,0.031,1.012
931,-0.254,-0.156,0.992
932,-0.148,-0.332,0.996
933,-0.141,-0.266,0.977
934,-0.141,-0.266,0.977
935,-0.145,-0.082,0.973
936,-0.137,0.035,1.109
937,-0.215,-0.113,1.047
938,0.012,-0.207,0.973
939,0.031,-0.383,0.934
940,0.008,-0.258,1.055
941,-0.098,-0.188,1.059
942,-0.160,-0.113,0.930
